timestamp,Open,High,Low,Close,Volume,Ticker
2024-07-10,6.4628677806938395,6.4628677806938395,6.4628677806938395,6.4628677806938395,128006509.99747604,RENDER
2024-07-11,6.496774992056821,6.496774992056821,6.496774992056821,6.496774992056821,177242820.4461092,RENDER
2024-07-12,6.013747580661156,6.013747580661156,6.013747580661156,6.013747580661156,204413394.97104672,RENDER
2024-07-13,6.111889328651497,6.111889328651497,6.111889328651497,6.111889328651497,199669649.3139699,RENDER
2024-07-14,6.025639643498195,6.025639643498195,6.025639643498195,6.025639643498195,96621355.86752038,RENDER
2024-07-15,6.201651762039228,6.201651762039228,6.201651762039228,6.201651762039228,123587400.43452974,RENDER
2024-07-16,6.745776759972798,6.745776759972798,6.745776759972798,6.745776759972798,342473587.5533215,RENDER
2024-07-17,6.598025935236969,6.598025935236969,6.598025935236969,6.598025935236969,280586169.1001256,RENDER
2024-07-18,6.719741178278137,6.719741178278137,6.719741178278137,6.719741178278137,224588029.91783002,RENDER
2024-07-19,6.438852082411548,6.438852082411548,6.438852082411548,6.438852082411548,179715384.63722908,RENDER
2024-07-20,6.654969518064555,6.654969518064555,6.654969518064555,6.654969518064555,108355594.6021928,RENDER
2024-07-21,6.996758848748867,6.996758848748867,6.996758848748867,6.996758848748867,98345969.86730923,RENDER
2024-07-22,7.170456389511847,7.170456389511847,7.170456389511847,7.170456389511847,127222774.8846971,RENDER
2024-07-23,6.611526865588115,6.611526865588115,6.611526865588115,6.611526865588115,38307659.86206158,RENDER
2024-07-24,6.500183712250983,6.500183712250983,6.500183712250983,6.500183712250983,31716407.405792102,RENDER
2024-07-25,6.230032074625122,6.230032074625122,6.230032074625122,6.230032074625122,23686585.04102899,RENDER
2024-07-26,6.151026086272804,6.151026086272804,6.151026086272804,6.151026086272804,31928785.69934512,RENDER
2024-07-27,6.790778219362015,6.790778219362015,6.790778219362015,6.790778219362015,112990264.89707123,RENDER
2024-07-28,6.504123385677651,6.504123385677651,6.504123385677651,6.504123385677651,87033286.62648517,RENDER
2024-07-29,6.272841208225196,6.272841208225196,6.272841208225196,6.272841208225196,52403106.25047658,RENDER
2024-07-30,6.171290707733965,6.171290707733965,6.171290707733965,6.171290707733965,72803262.85076217,RENDER
2024-07-31,6.018259280296266,6.018259280296266,6.018259280296266,6.018259280296266,63805585.320064634,RENDER
2024-08-01,5.759027073546526,5.759027073546526,5.759027073546526,5.759027073546526,79776247.74775942,RENDER
2024-08-02,5.637821555830412,5.637821555830412,5.637821555830412,5.637821555830412,153689053.51415363,RENDER
2024-08-03,4.933482517783817,4.933482517783817,4.933482517783817,4.933482517783817,107171709.79342619,RENDER
2024-08-04,4.942622748083226,4.942622748083226,4.942622748083226,4.942622748083226,129959167.91386381,RENDER
2024-08-05,4.542570244420254,4.542570244420254,4.542570244420254,4.542570244420254,114217732.47267157,RENDER
2024-08-06,4.152049006453142,4.152049006453142,4.152049006453142,4.152049006453142,333341546.8558512,RENDER
2024-08-07,4.6608261579900905,4.6608261579900905,4.6608261579900905,4.6608261579900905,177170537.26519722,RENDER
2024-08-08,4.37438680385971,4.37438680385971,4.37438680385971,4.37438680385971,141263969.66069755,RENDER
2024-08-09,5.042087447309424,5.042087447309424,5.042087447309424,5.042087447309424,156099062.87513068,RENDER
2024-08-10,4.857095967003095,4.857095967003095,4.857095967003095,4.857095967003095,110134260.23969686,RENDER
2024-08-11,4.897513428920073,4.897513428920073,4.897513428920073,4.897513428920073,57883356.296598814,RENDER
2024-08-12,4.489538541965915,4.489538541965915,4.489538541965915,4.489538541965915,86824791.78712921,RENDER
2024-08-13,4.708064837731713,4.708064837731713,4.708064837731713,4.708064837731713,86200962.50441758,RENDER
2024-08-14,4.832144262126734,4.832144262126734,4.832144262126734,4.832144262126734,79795739.92283352,RENDER
2024-08-15,4.70503883317973,4.70503883317973,4.70503883317973,4.70503883317973,87575705.29751723,RENDER
2024-08-16,4.549371997738767,4.549371997738767,4.549371997738767,4.549371997738767,82777925.55007872,RENDER
2024-08-17,4.4864706836145585,4.4864706836145585,4.4864706836145585,4.4864706836145585,67757944.85125308,RENDER
2024-08-18,4.519941758037309,4.519941758037309,4.519941758037309,4.519941758037309,48421309.01905459,RENDER
2024-08-19,4.489092099324193,4.489092099324193,4.489092099324193,4.489092099324193,56448244.79411181,RENDER
2024-08-20,4.5946032023593455,4.5946032023593455,4.5946032023593455,4.5946032023593455,67383378.28902647,RENDER
2024-08-21,4.497218288408293,4.497218288408293,4.497218288408293,4.497218288408293,78675029.63811092,RENDER
2024-08-22,4.786301053119601,4.786301053119601,4.786301053119601,4.786301053119601,69519574.05227003,RENDER
2024-08-23,5.045869391050009,5.045869391050009,5.045869391050009,5.045869391050009,104916982.134546,RENDER
2024-08-24,5.590796478328794,5.590796478328794,5.590796478328794,5.590796478328794,150491821.92199418,RENDER
2024-08-25,6.183703210149497,6.183703210149497,6.183703210149497,6.183703210149497,181403521.46962067,RENDER
2024-08-26,6.336427520485652,6.336427520485652,6.336427520485652,6.336427520485652,189055065.3640862,RENDER
2024-08-27,6.15722121276256,6.15722121276256,6.15722121276256,6.15722121276256,163993910.55214882,RENDER
2024-08-28,5.724067317776992,5.724067317776992,5.724067317776992,5.724067317776992,231519039.09416822,RENDER
2024-08-29,5.545179662215089,5.545179662215089,5.545179662215089,5.545179662215089,242108065.51203656,RENDER
2024-08-30,5.236351124131431,5.236351124131431,5.236351124131431,5.236351124131431,172624007.87485388,RENDER
2024-08-31,5.2541780298578225,5.2541780298578225,5.2541780298578225,5.2541780298578225,117556791.29069425,RENDER
2024-09-01,5.0026842019410545,5.0026842019410545,5.0026842019410545,5.0026842019410545,69048985.79966316,RENDER
2024-09-02,4.84825236366648,4.84825236366648,4.84825236366648,4.84825236366648,113933891.27770329,RENDER
2024-09-03,5.087794326809908,5.087794326809908,5.087794326809908,5.087794326809908,114795218.85889655,RENDER
2024-09-04,4.711783601528878,4.711783601528878,4.711783601528878,4.711783601528878,89314564.3826517,RENDER
2024-09-05,4.9211084918527686,4.9211084918527686,4.9211084918527686,4.9211084918527686,107370874.07751276,RENDER
2024-09-06,4.680119785550038,4.680119785550038,4.680119785550038,4.680119785550038,93249406.84908931,RENDER
2024-09-07,4.679547979407662,4.679547979407662,4.679547979407662,4.679547979407662,129234425.48929557,RENDER
2024-09-08,4.720004029601893,4.720004029601893,4.720004029601893,4.720004029601893,83881609.85426863,RENDER
2024-09-09,4.866551518836977,4.866551518836977,4.866551518836977,4.866551518836977,89505014.32063079,RENDER
2024-09-10,5.162043945172925,5.162043945172925,5.162043945172925,5.162043945172925,160049561.1568403,RENDER
2024-09-11,5.265022712666369,5.265022712666369,5.265022712666369,5.265022712666369,144827857.637349,RENDER
2024-09-12,5.093343739625133,5.093343739625133,5.093343739625133,5.093343739625133,146710463.45026726,RENDER
2024-09-13,5.242080442545622,5.242080442545622,5.242080442545622,5.242080442545622,119443214.59562577,RENDER
2024-09-14,5.236802852315782,5.236802852315782,5.236802852315782,5.236802852315782,126624043.38165666,RENDER
2024-09-15,5.237368178723787,5.237368178723787,5.237368178723787,5.237368178723787,93728650.23931023,RENDER
2024-09-16,4.955383426600267,4.955383426600267,4.955383426600267,4.955383426600267,201432218.05066356,RENDER
2024-09-17,4.743086165079055,4.743086165079055,4.743086165079055,4.743086165079055,254652533.11988306,RENDER
2024-09-18,4.757940813195434,4.757940813195434,4.757940813195434,4.757940813195434,306749572.12417734,RENDER
2024-09-19,4.96034892581921,4.96034892581921,4.96034892581921,4.96034892581921,288318961.16980195,RENDER
2024-09-20,5.1289092594720636,5.1289092594720636,5.1289092594720636,5.1289092594720636,364874347.1733147,RENDER
2024-09-21,5.2670744571497154,5.2670744571497154,5.2670744571497154,5.2670744571497154,348986187.40750754,RENDER
2024-09-22,5.619474982219764,5.619474982219764,5.619474982219764,5.619474982219764,250462659.30415893,RENDER
2024-09-23,5.629423704586097,5.629423704586097,5.629423704586097,5.629423704586097,358958228.783982,RENDER
2024-09-24,6.2298226205739695,6.2298226205739695,6.2298226205739695,6.2298226205739695,597199197.2385882,RENDER
2024-09-25,6.267233509662365,6.267233509662365,6.267233509662365,6.267233509662365,393063909.71014374,RENDER
2024-09-26,5.915317834700219,5.915317834700219,5.915317834700219,5.915317834700219,391089287.57519567,RENDER
2024-09-27,6.319501051002393,6.319501051002393,6.319501051002393,6.319501051002393,454066598.40529525,RENDER
2024-09-28,6.710240029849609,6.710240029849609,6.710240029849609,6.710240029849609,457642265.3351994,RENDER
2024-09-29,6.530837470907749,6.530837470907749,6.530837470907749,6.530837470907749,279588928.44820386,RENDER
2024-09-30,6.675109674716666,6.675109674716666,6.675109674716666,6.675109674716666,295459541.74456143,RENDER
2024-10-01,6.4343676413864195,6.4343676413864195,6.4343676413864195,6.4343676413864195,463646539.32636863,RENDER
2024-10-02,5.816630475674469,5.816630475674469,5.816630475674469,5.816630475674469,656611271.2407776,RENDER
2024-10-03,5.4320093700295775,5.4320093700295775,5.4320093700295775,5.4320093700295775,514301114.26608586,RENDER
2024-10-04,5.2338393213551,5.2338393213551,5.2338393213551,5.2338393213551,369750333.2260431,RENDER
2024-10-05,5.683032816615128,5.683032816615128,5.683032816615128,5.683032816615128,402070179.2792097,RENDER
2024-10-06,5.44508845328759,5.44508845328759,5.44508845328759,5.44508845328759,86762675.91078134,RENDER
2024-10-07,5.435932951723071,5.435932951723071,5.435932951723071,5.435932951723071,130555292.25337781,RENDER
2024-10-08,5.258901633333898,5.258901633333898,5.258901633333898,5.258901633333898,191697973.76858297,RENDER
2024-10-09,5.348267208866151,5.348267208866151,5.348267208866151,5.348267208866151,117071140.95305839,RENDER
2024-10-10,5.069854332518898,5.069854332518898,5.069854332518898,5.069854332518898,109485585.07599069,RENDER
2024-10-11,5.075558303062525,5.075558303062525,5.075558303062525,5.075558303062525,108298900.41481552,RENDER
2024-10-12,5.375988210650867,5.375988210650867,5.375988210650867,5.375988210650867,100347154.01909097,RENDER
2024-10-13,5.448020894376003,5.448020894376003,5.448020894376003,5.448020894376003,99380020.07047772,RENDER
2024-10-14,5.373328046541768,5.373328046541768,5.373328046541768,5.373328046541768,94803571.60896738,RENDER
2024-10-15,5.580947460205038,5.580947460205038,5.580947460205038,5.580947460205038,162685824.92594486,RENDER
2024-10-16,5.469845254883094,5.469845254883094,5.469845254883094,5.469845254883094,174663578.35334757,RENDER
2024-10-17,5.3765253200435525,5.3765253200435525,5.3765253200435525,5.3765253200435525,125423207.78849861,RENDER
2024-10-18,5.2090000656574,5.2090000656574,5.2090000656574,5.2090000656574,95038702.05117147,RENDER
2024-10-19,5.413927614882761,5.413927614882761,5.413927614882761,5.413927614882761,87796668.20872325,RENDER
2024-10-20,5.368341216529314,5.368341216529314,5.368341216529314,5.368341216529314,77221287.0825923,RENDER
2024-10-21,5.5047985742268395,5.5047985742268395,5.5047985742268395,5.5047985742268395,92659455.11853923,RENDER
2024-10-22,5.239306215783034,5.239306215783034,5.239306215783034,5.239306215783034,112328962.21070343,RENDER
2024-10-23,5.196772390652468,5.196772390652468,5.196772390652468,5.196772390652468,97724930.79385652,RENDER
2024-10-24,5.098416381012411,5.098416381012411,5.098416381012411,5.098416381012411,103202215.95510215,RENDER
2024-10-25,5.208178040143082,5.208178040143082,5.208178040143082,5.208178040143082,96273814.48116843,RENDER
2024-10-26,4.586211096744214,4.586211096744214,4.586211096744214,4.586211096744214,127722495.27164103,RENDER
2024-10-27,4.789386367230178,4.789386367230178,4.789386367230178,4.789386367230178,107005351.93057631,RENDER
2024-10-28,4.865395923423398,4.865395923423398,4.865395923423398,4.865395923423398,62363261.07050612,RENDER
2024-10-29,4.915927074295085,4.915927074295085,4.915927074295085,4.915927074295085,101065560.99026662,RENDER
2024-10-30,5.155074420490999,5.155074420490999,5.155074420490999,5.155074420490999,137723493.92095575,RENDER
2024-10-31,4.982858995670421,4.982858995670421,4.982858995670421,4.982858995670421,99656022.1653701,RENDER
2024-11-01,4.7790669931327745,4.7790669931327745,4.7790669931327745,4.7790669931327745,104959528.20687167,RENDER
2024-11-02,4.698960924378521,4.698960924378521,4.698960924378521,4.698960924378521,101840926.34089547,RENDER
2024-11-03,4.585279191177652,4.585279191177652,4.585279191177652,4.585279191177652,66495783.194568075,RENDER
2024-11-04,4.455553092436105,4.455553092436105,4.455553092436105,4.455553092436105,111552200.77232362,RENDER
2024-11-05,4.212827970102132,4.212827970102132,4.212827970102132,4.212827970102132,116300946.4069007,RENDER
2024-11-06,4.412963456837669,4.412963456837669,4.412963456837669,4.412963456837669,107860593.07744065,RENDER
2024-11-07,5.060466630413823,5.060466630413823,5.060466630413823,5.060466630413823,269860628.4709873,RENDER
2024-11-08,5.0231877556913656,5.0231877556913656,5.0231877556913656,5.0231877556913656,162844339.5078022,RENDER
2024-11-09,4.969402170797248,4.969402170797248,4.969402170797248,4.969402170797248,143891867.77603313,RENDER
2024-11-10,5.3196473317666335,5.3196473317666335,5.3196473317666335,5.3196473317666335,184712906.81851074,RENDER
2024-11-11,5.63824317977711,5.63824317977711,5.63824317977711,5.63824317977711,394812386.1091242,RENDER
2024-11-12,6.9574322309705305,6.9574322309705305,6.9574322309705305,6.9574322309705305,605541612.8786786,RENDER
2024-11-13,7.2851527007707375,7.2851527007707375,7.2851527007707375,7.2851527007707375,805917415.6264635,RENDER
2024-11-14,7.021550027751634,7.021550027751634,7.021550027751634,7.021550027751634,563626940.180871,RENDER
2024-11-15,6.558567072424743,6.558567072424743,6.558567072424743,6.558567072424743,357203234.45787376,RENDER
2024-11-16,6.941071615528723,6.941071615528723,6.941071615528723,6.941071615528723,299712587.75996333,RENDER
2024-11-17,7.010309099796017,7.010309099796017,7.010309099796017,7.010309099796017,276926228.96896863,RENDER
2024-11-18,7.143837444538124,7.143837444538124,7.143837444538124,7.143837444538124,310867658.73172456,RENDER
2024-11-19,7.689770079767925,7.689770079767925,7.689770079767925,7.689770079767925,540053096.2063448,RENDER
2024-11-20,7.888093795280098,7.888093795280098,7.888093795280098,7.888093795280098,465869596.1277997,RENDER
2024-11-21,7.432809009643716,7.432809009643716,7.432809009643716,7.432809009643716,450740241.57301396,RENDER
2024-11-22,7.382268662776959,7.382268662776959,7.382268662776959,7.382268662776959,464551095.4064788,RENDER
2024-11-23,7.553913620142988,7.553913620142988,7.553913620142988,7.553913620142988,341448826.8976547,RENDER
2024-11-24,7.663711127162758,7.663711127162758,7.663711127162758,7.663711127162758,485796832.4218876,RENDER
2024-11-25,8.047420929675258,8.047420929675258,8.047420929675258,8.047420929675258,488327992.72926337,RENDER
2024-11-26,7.498029837189403,7.498029837189403,7.498029837189403,7.498029837189403,444437887.77068895,RENDER
2024-11-27,7.424622225393052,7.424622225393052,7.424622225393052,7.424622225393052,331724407.32411355,RENDER
2024-11-28,7.932433663689946,7.932433663689946,7.932433663689946,7.932433663689946,277367470.7460149,RENDER
2024-11-29,8.583433788534574,8.583433788534574,8.583433788534574,8.583433788534574,548417804.9479653,RENDER
2024-11-30,8.769280663306018,8.769280663306018,8.769280663306018,8.769280663306018,389777634.03568655,RENDER
2024-12-01,8.87628490201515,8.87628490201515,8.87628490201515,8.87628490201515,333697012.8191034,RENDER
2024-12-02,8.727857562158118,8.727857562158118,8.727857562158118,8.727857562158118,218766931.51120266,RENDER
2024-12-03,8.679451487001247,8.679451487001247,8.679451487001247,8.679451487001247,462868237.87661844,RENDER
2024-12-04,8.974892764766139,8.974892764766139,8.974892764766139,8.974892764766139,550557717.2926115,RENDER
2024-12-05,8.656861414552205,8.656861414552205,8.656861414552205,8.656861414552205,462834378.14022934,RENDER
2024-12-06,10.082375995106254,10.082375995106254,10.082375995106254,10.082375995106254,2431882518.4886975,RENDER
2024-12-07,10.486416129849829,10.486416129849829,10.486416129849829,10.486416129849829,899520363.3081844,RENDER
2024-12-08,10.29633390302727,10.29633390302727,10.29633390302727,10.29633390302727,256354289.31756848,RENDER
2024-12-09,10.316609872790144,10.316609872790144,10.316609872790144,10.316609872790144,219769572.4488322,RENDER
2024-12-10,8.935093561893776,8.935093561893776,8.935093561893776,8.935093561893776,619007669.6697439,RENDER
2024-12-11,8.74252053149092,8.74252053149092,8.74252053149092,8.74252053149092,559957557.5378366,RENDER
2024-12-12,9.58497265233786,9.58497265233786,9.58497265233786,9.58497265233786,437714701.12813735,RENDER
2024-12-13,9.477736739541237,9.477736739541237,9.477736739541237,9.477736739541237,335172734.3701053,RENDER
2024-12-14,9.386318757445649,9.386318757445649,9.386318757445649,9.386318757445649,258226036.56733903,RENDER
2024-12-15,9.071502879100358,9.071502879100358,9.071502879100358,9.071502879100358,183091396.463148,RENDER
2024-12-16,9.350506100736826,9.350506100736826,9.350506100736826,9.350506100736826,179202956.65359467,RENDER
2024-12-17,8.915021456999186,8.915021456999186,8.915021456999186,8.915021456999186,326593882.7553192,RENDER
2024-12-18,8.510931889453275,8.510931889453275,8.510931889453275,8.510931889453275,220849950.28179744,RENDER
2024-12-19,7.7829565168871016,7.7829565168871016,7.7829565168871016,7.7829565168871016,300764237.45354,RENDER
2024-12-20,7.285588631195404,7.285588631195404,7.285588631195404,7.285588631195404,374915751.7203748,RENDER
2024-12-21,7.382543909167562,7.382543909167562,7.382543909167562,7.382543909167562,450867544.4775314,RENDER
2024-12-22,7.102696732477295,7.102696732477295,7.102696732477295,7.102696732477295,247488314.47287682,RENDER
2024-12-23,7.015519055726897,7.015519055726897,7.015519055726897,7.015519055726897,156318013.4291992,RENDER
2024-12-24,7.629640514762825,7.629640514762825,7.629640514762825,7.629640514762825,196201858.05872563,RENDER
2024-12-25,7.831773352647744,7.831773352647744,7.831773352647744,7.831773352647744,187519132.45615938,RENDER
2024-12-26,7.550277098769424,7.550277098769424,7.550277098769424,7.550277098769424,121214191.54774535,RENDER
2024-12-27,7.103444268652618,7.103444268652618,7.103444268652618,7.103444268652618,113502209.32925169,RENDER
2024-12-28,6.982067390122741,6.982067390122741,6.982067390122741,6.982067390122741,129360568.4053788,RENDER
2024-12-29,7.142312321242935,7.142312321242935,7.142312321242935,7.142312321242935,89116619.92163378,RENDER
2024-12-30,6.844293499150135,6.844293499150135,6.844293499150135,6.844293499150135,76319436.73517369,RENDER
2024-12-31,6.824889474852637,6.824889474852637,6.824889474852637,6.824889474852637,138269094.07475135,RENDER
2025-01-01,6.788623743817228,6.788623743817228,6.788623743817228,6.788623743817228,120888583.88548337,RENDER
2025-01-02,7.163308148296807,7.163308148296807,7.163308148296807,7.163308148296807,97753359.53234561,RENDER
2025-01-03,7.637694579652766,7.637694579652766,7.637694579652766,7.637694579652766,180937014.0730367,RENDER
2025-01-04,8.046679749994599,8.046679749994599,8.046679749994599,8.046679749994599,160197497.66713494,RENDER
2025-01-05,8.067726854182009,8.067726854182009,8.067726854182009,8.067726854182009,135735100.86922967,RENDER
2025-01-06,8.296772950307211,8.296772950307211,8.296772950307211,8.296772950307211,118494308.11403212,RENDER
2025-01-07,8.88265272213347,8.88265272213347,8.88265272213347,8.88265272213347,326026002.8831766,RENDER
2025-01-08,8.13933719934899,8.13933719934899,8.13933719934899,8.13933719934899,260758887.3804537,RENDER
